district,rent,bedrooms,living-dining,bathrooms,loft,sqmeters,entire_building,building_type,use_type_en,heat,ac,balcony,WIFI,outdoor_space,bathtub,floor_heat,oven,total_amens
Huangpu,8800,1,1,1,0,65,0,detached lane house,residential,1,1,0,1,0,0,0,0,3
Huangpu,8800,1,1,1,0,60,0,attached lane house,multi-use,0,0,0,0,1,0,0,0,1
Huangpu,8800,1,1,1,0,30,0,attached lane house,residential,0,1,0,0,0,0,0,0,1
Huangpu,8800,2,0,1,0,55,0,public housing,residential,0,1,0,0,0,0,0,0,1
Huangpu,9000,1,1,1,0,40,0,detached lane house,residential,1,1,0,0,0,0,0,0,2
Huangpu,9000,2,1,1,0,60,0,public housing,residential,0,1,1,0,0,0,0,0,2
Huangpu,9000,1,1,1,0,65,0,detached lane house,residential,1,1,0,1,0,0,0,0,3
Huangpu,9000,1,1,1,0,65,0,detached lane house,residential,0,1,0,1,0,0,0,0,2
Huangpu,9000,1,1,1,1,45,0,attached lane house,multi-use,1,1,0,0,0,0,0,0,2
Huangpu,9000,1,2,1,0,80,0,attached lane house,multi-use,0,0,0,0,1,0,0,0,1
Huangpu,9000,1,1,1,0,40,0,attached lane house,multi-use,1,1,1,0,1,0,1,1,6
Huangpu,9000,1,1,1,1,70,0,attached lane house,residential,1,1,1,1,1,0,0,0,5
Huangpu,9200,1,2,1,0,85,0,detached lane house,multi-use,1,0,0,0,0,0,0,0,1
Huangpu,9500,1,0,1,0,55,0,attached lane house,multi-use,0,0,0,0,1,0,0,0,1
Huangpu,9500,1,1,2,0,55,0,attached lane house,residential,0,1,0,1,0,0,0,0,2
Huangpu,9500,1,2,1,0,55,0,attached lane house,residential,1,1,0,0,0,0,0,0,2
Huangpu,9500,1,1,1,0,50,0,attached lane house,multi-use,1,0,0,0,0,0,0,0,1
Huangpu,9500,1,2,1,0,60,0,detached lane house,multi-use,0,1,0,0,0,0,0,0,1
Huangpu,9500,1,1,1,0,40,0,detached lane house,multi-use,0,0,0,0,1,0,0,0,1
Huangpu,9500,1,1,1,0,58,0,public housing,residential,0,1,1,0,1,0,0,0,3
Huangpu,9500,2,2,1,0,60,0,public housing,residential,0,1,0,0,0,0,0,0,1
Huangpu,9500,1,2,1,0,80,0,detached lane house,multi-use,0,0,0,0,1,0,0,0,1
Huangpu,9500,1,1,1,1,25,0,detached lane house,residential,0,1,0,1,0,0,0,0,2
Huangpu,9800,2,1,1,0,78,0,public housing,multi-use,0,1,1,0,1,0,0,0,3
Huangpu,9800,1,1,1,0,55,0,attached lane house,multi-use,1,0,0,0,0,0,0,0,1
Huangpu,9800,1,2,1,0,55,0,detached lane house,multi-use,0,0,0,0,0,1,0,0,1
Huangpu,9800,2,1,1,0,78,0,public housing,residential,0,0,0,0,1,0,0,0,1
Huangpu,9800,1,1,1,0,55,0,public housing,residential,1,1,0,0,0,0,1,1,4
Huangpu,9800,2,1,1,0,75,0,public housing,residential,1,1,0,1,1,0,0,0,4
Huangpu,9800,1,1,1,1,60,0,attached lane house,multi-use,0,0,0,0,1,0,0,0,1
Huangpu,10000,1,2,1,0,60,0,detached lane house,multi-use,1,1,1,1,1,0,0,0,5
Huangpu,10000,1,2,1,0,65,0,attached lane house,residential,0,1,0,0,0,0,0,0,1
Huangpu,10000,2,1,1,0,75,0,attached lane house,residential,0,0,0,0,1,0,0,0,1
Huangpu,10000,1,2,1,0,55,0,public housing,residential,0,1,0,0,0,0,0,0,1
Huangpu,10000,2,1,1,0,80,0,attached lane house,residential,0,1,1,0,0,0,0,0,2
Huangpu,10000,2,1,1,1,80,0,detached lane house,multi-use,1,1,1,0,1,0,1,0,5
Huangpu,10000,1,1,1,1,65,0,detached lane house,residential,1,1,1,1,1,0,0,0,5
Huangpu,10000,2,1,1,0,70,0,attached lane house,residential,0,1,0,1,1,1,0,0,4
Huangpu,10000,3,1,2,0,70,0,attached lane house,residential,0,1,0,0,0,0,0,0,1
Huangpu,10000,1,1,1,0,50,0,attached lane house,multi-use,0,0,0,0,1,0,0,0,1
Huangpu,10000,1,1,1,0,50,0,attached lane house,multi-use,1,0,0,0,1,0,0,0,2
Huangpu,10000,1,1,1,0,65,0,public housing,residential,0,1,0,0,0,0,0,0,1
Huangpu,10000,1,1,1,1,50,0,detached lane house,residential,1,1,0,1,0,0,0,0,3
Huangpu,10300,1,2,1,0,54,0,public housing,multi-use,1,0,0,0,1,0,1,0,3
Huangpu,10500,1,1,1,0,60,0,detached lane house,multi-use,1,1,1,0,1,0,0,0,4
Huangpu,10500,2,2,1,0,60,0,public housing,residential,1,1,0,1,0,0,0,0,3
Huangpu,10500,1,2,1,0,60,0,attached lane house,multi-use,0,1,1,1,1,0,0,0,4
Huangpu,10500,1,1,1,1,50,0,detached lane house,multi-use,0,0,0,0,1,0,0,0,1
Huangpu,10500,1,2,2,0,70,0,detached lane house,residential,0,1,1,0,1,1,0,0,4
Huangpu,10500,1,1,1,1,50,0,attached lane house,multi-use,0,1,0,1,0,0,1,1,4
Huangpu,10800,1,2,1,0,65,0,detached lane house,residential,1,1,0,0,0,0,0,0,2
Huangpu,10800,2,2,1,0,76,0,detached lane house,residential,1,1,0,1,1,0,0,0,4
Huangpu,11000,1,2,1,0,60,0,attached lane house,residential,1,0,0,0,0,0,0,0,1
Huangpu,11000,1,1,1,0,65,0,attached lane house,residential,1,0,0,0,0,0,1,0,2
Huangpu,11000,2,1,1,0,90,0,detached lane house,residential,0,1,0,0,1,0,0,0,2
Huangpu,11000,2,2,1,0,88,1,public housing,residential,0,1,1,0,0,0,0,0,2
